pref_code,pref_name,city_code,city_name
28,兵庫県,28208,相生市
28,兵庫県,28209,豊岡市
28,兵庫県,28210,加古川市
28,兵庫県,28212,赤穂市
28,兵庫県,28213,西脇市
28,兵庫県,28214,宝塚市
28,兵庫県,28215,三木市
28,兵庫県,28216,高砂市
28,兵庫県,28217,川西市
28,兵庫県,28218,小野市
28,兵庫県,28219,三田市
28,兵庫県,28220,加西市
28,兵庫県,28221,丹波篠山市
28,兵庫県,28222,養父市
28,兵庫県,28223,丹波市
28,兵庫県,28224,南あわじ市
28,兵庫県,28225,朝来市
28,兵庫県,28226,淡路市
28,兵庫県,28227,宍粟市
28,兵庫県,28228,加東市
28,兵庫県,28229,たつの市
28,兵庫県,28301,猪名川町
28,兵庫県,28365,多可町
28,兵庫県,28381,稲美町
28,兵庫県,28382,播磨町
28,兵庫県,28442,市川町
28,兵庫県,28443,福崎町
28,兵庫県,28446,神河町
28,兵庫県,28464,太子町
28,兵庫県,28481,上郡町
28,兵庫県,28501,佐用町
28,兵庫県,28585,香美町
28,兵庫県,28586,新温泉町
29,奈良県,29000,
29,奈良県,29201,奈良市
29,奈良県,29202,大和高田市
29,奈良県,29203,大和郡山市
29,奈良県,29204,天理市
29,奈良県,29205,橿原市
29,奈良県,29206,桜井市
29,奈良県,29207,五條市
29,奈良県,29208,御所市
29,奈良県,29209,生駒市
29,奈良県,29210,香芝市
29,奈良県,29211,葛城市
29,奈良県,29212,宇陀市
29,奈良県,29322,山添村
29,奈良県,29342,平群町
29,奈良県,29343,三郷町
29,奈良県,29344,斑鳩町
29,奈良県,29345,安堵町
29,奈良県,29361,川西町
29,奈良県,29362,三宅町
29,奈良県,29363,田原本町
29,奈良県,29385,曽爾村
29,奈良県,29386,御杖村
29,奈良県,29401,高取町
29,奈良県,29402,明日香村
29,奈良県,29424,上牧町
29,奈良県,29425,王寺町
29,奈良県,29426,広陵町
29,奈良県,29427,河合町
29,奈良県,29441,吉野町
29,奈良県,29442,大淀町
29,奈良県,29443,下市町
29,奈良県,29444,黒滝村
29,奈良県,29446,天川村
29,奈良県,29447,野迫川村
29,奈良県,29449,十津川村
29,奈良県,29450,下北山村
29,奈良県,29451,上北山村
29,奈良県,29452,川上村
29,奈良県,29453,東吉野村
30,和歌山県,30000,
30,和歌山県,30201,和歌山市
30,和歌山県,30202,海南市
30,和歌山県,30203,橋本市
30,和歌山県,30204,有田市
30,和歌山県,30205,御坊市
30,和歌山県,30206,田辺市
30,和歌山県,30207,新宮市
30,和歌山県,30208,紀の川市
30,和歌山県,30209,岩出市
30,和歌山県,30304,紀美野町
30,和歌山県,30341,かつらぎ町
30,和歌山県,30343,九度山町
30,和歌山県,30344,高野町
30,和歌山県,30361,湯浅町
30,和歌山県,30362,広川町
30,和歌山県,30366,有田川町
30,和歌山県,30381,美浜町
30,和歌山県,30382,日高町
30,和歌山県,30383,由良町
30,和歌山県,30390,印南町
30,和歌山県,30391,みなべ町
30,和歌山県,30392,日高川町
30,和歌山県,30401,白浜町
30,和歌山県,30404,上富田町
30,和歌山県,30406,すさみ町
30,和歌山県,30421,那智勝浦町
30,和歌山県,30422,太地町
30,和歌山県,30424,古座川町
30,和歌山県,30427,北山村
30,和歌山県,30428,串本町
31,鳥取県,31000,
31,鳥取県,31201,鳥取市
31,鳥取県,31202,米子市
31,鳥取県,31203,倉吉市
31,鳥取県,31204,境港市
31,鳥取県,31302,岩美町
31,鳥取県,31325,若桜町
31,鳥取県,31328,智頭町
31,鳥取県,31329,八頭町
31,鳥取県,31364,三朝町
31,鳥取県,31370,湯梨浜町
31,鳥取県,31371,琴浦町
31,鳥取県,31372,北栄町
31,鳥取県,31384,日吉津村
31,鳥取県,31386,大山町
31,鳥取県,31389,南部町
31,鳥取県,31390,伯耆町
31,鳥取県,31401,日南町
31,鳥取県,31402,日野町
31,鳥取県,31403,江府町
32,島根県,32000,
32,島根県,32201,松江市
32,島根県,32202,浜田市
32,島根県,32203,出雲市
32,島根県,32204,益田市
32,島根県,32205,大田市
32,島根県,32206,安来市
32,島根県,32207,江津市
32,島根県,32209,雲南市
32,島根県,32343,奥出雲町
32,島根県,32386,飯南町
32,島根県,32441,川本町
32,島根県,32448,美郷町
32,島根県,32449,邑南町
32,島根県,32501,津和野町
32,島根県,32505,吉賀町
32,島根県,32525,海士町
32,島根県,32526,西ノ島町
32,島根県,32527,知夫村
32,島根県,32528,隠岐の島町
33,岡山県,33000,
33,岡山県,33100,岡山市
33,岡山県,33202,倉敷市
33,岡山県,33203,津山市
33,岡山県,33204,玉野市
33,岡山県,33205,笠岡市
33,岡山県,33207,井原市
33,岡山県,33208,総社市
33,岡山県,33209,高梁市
33,岡山県,33210,新見市
33,岡山県,33211,備前市
33,岡山県,33212,瀬戸内市
33,岡山県,33213,赤磐市
33,岡山県,33214,真庭市
33,岡山県,33215,美作市
33,岡山県,33216,浅口市
33,岡山県,33346,和気町
33,岡山県,33423,早島町
33,岡山県,33445,里庄町
33,岡山県,33461,矢掛町
33,岡山県,33586,新庄村
33,岡山県,33606,鏡野町
33,岡山県,33622,勝央町
33,岡山県,33623,奈義町
33,岡山県,33643,西粟倉村
33,岡山県,33663,久米南町
33,岡山県,33666,美咲町
33,岡山県,33681,吉備中央町
34,広島県,34000,
34,広島県,34100,広島市
34,広島県,34202,呉市
34,広島県,34203,竹原市
34,広島県,34204,三原市
34,広島県,34205,尾道市
34,広島県,34207,福山市
34,広島県,34208,府中市
34,広島県,34209,三次市
34,広島県,34210,庄原市
34,広島県,34211,大竹市
34,広島県,34212,東広島市
34,広島県,34213,廿日市市
34,広島県,34214,安芸高田市
34,広島県,34215,江田島市
34,広島県,34302,府中町
34,広島県,34304,海田町
34,広島県,34307,熊野町
34,広島県,34309,坂町
34,広島県,34368,安芸太田町
34,広島県,34369,北広島町
34,広島県,34431,大崎上島町
34,広島県,34462,世羅町
34,広島県,34545,神石高原町
35,山口県,35000,
35,山口県,35201,下関市
35,山口県,35202,宇部市
35,山口県,35203,山口市
35,山口県,35204,萩市
35,山口県,35206,防府市
35,山口県,35207,下松市
35,山口県,35208,岩国市
35,山口県,35210,光市
35,山口県,35211,長門市
35,山口県,35212,柳井市
35,山口県,35213,美祢市
35,山口県,35215,周南市
35,山口県,35216,山陽小野田市
35,山口県,35305,周防大島町
35,山口県,35321,和木町
35,山口県,35341,上関町
35,山口県,35343,田布施町
35,山口県,35344,平生町
35,山口県,35502,阿武町
36,徳島県,36000,
36,徳島県,36201,徳島市
36,徳島県,36202,鳴門市
36,徳島県,36203,小松島市
36,徳島県,36204,阿南市
36,徳島県,36205,吉野川市
36,徳島県,36206,阿波市
36,徳島県,36207,美馬市
36,徳島県,36208,三好市
36,徳島県,36301,勝浦町
36,徳島県,36302,上勝町
36,徳島県,36321,佐那河内村
36,徳島県,36341,石井町
36,徳島県,36342,神山町
36,徳島県,36368,那賀町
36,徳島県,36383,牟岐町
36,徳島県,36387,美波町
36,徳島県,36388,海陽町
36,徳島県,36401,松茂町
36,徳島県,36402,北島町
36,徳島県,36403,藍住町
36,徳島県,36404,板野町
36,徳島県,36405,上板町
36,徳島県,36468,つるぎ町
36,徳島県,36489,東みよし町
37,香川県,37000,
37,香川県,37201,高松市
37,香川県,37202,丸亀市
37,香川県,37203,坂出市
37,香川県,37204,善通寺市
37,香川県,37205,観音寺市
37,香川県,37206,さぬき市
37,香川県,37207,東かがわ市
37,香川県,37208,三豊市
37,香川県,37322,土庄町
37,香川県,37324,小豆島町
37,香川県,37341,三木町
37,香川県,37364,直島町
37,香川県,37386,宇多津町
37,香川県,37387,綾川町
37,香川県,37403,琴平町
37,香川県,37404,多度津町
37,香川県,37406,まんのう町
38,愛媛県,38000,
38,愛媛県,38201,松山市
38,愛媛県,38202,今治市
38,愛媛県,38203,宇和島市
38,愛媛県,38204,八幡浜市
38,愛媛県,38205,新居浜市
38,愛媛県,38206,西条市
38,愛媛県,38207,大洲市
38,愛媛県,38210,伊予市
38,愛媛県,38213,四国中央市
38,愛媛県,38214,西予市
38,愛媛県,38215,東温市
38,愛媛県,38356,上島町
38,愛媛県,38386,久万高原町
38,愛媛県,38401,松前町
38,愛媛県,38402,砥部町
38,愛媛県,38422,内子町
38,愛媛県,38442,伊方町
38,愛媛県,38484,松野町
38,愛媛県,38488,鬼北町
38,愛媛県,38506,愛南町
39,高知県,39000,
39,高知県,39201,高知市
39,高知県,39202,室戸市
39,高知県,39203,安芸市
39,高知県,39204,南国市
39,高知県,39205,土佐市
39,高知県,39206,須崎市
39,高知県,39208,宿毛市
39,高知県,39209,土佐清水市
39,高知県,39210,四万十市
39,高知県,39211,香南市
39,高知県,39212,香美市
39,高知県,39301,東洋町
39,高知県,39302,奈半利町
39,高知県,39303,田野町
39,高知県,39304,安田町
39,高知県,39305,北川村
39,高知県,39306,馬路村
39,高知県,39307,芸西村
39,高知県,39341,本山町
39,高知県,39344,大豊町
39,高知県,39363,土佐町
39,高知県,39364,大川村
39,高知県,39386,いの町
39,高知県,39387,仁淀川町
39,高知県,39401,中土佐町
39,高知県,39402,佐川町
39,高知県,39403,越知町
39,高知県,39405,梼原町
39,高知県,39410,日高村
39,高知県,39411,津野町
39,高知県,39412,四万十町
39,高知県,39424,大月町
39,高知県,39427,三原村
39,高知県,39428,黒潮町
40,福岡県,40000,
40,福岡県,40100,北九州市
40,福岡県,40130,福岡市
40,福岡県,40202,大牟田市
40,福岡県,40203,久留米市
40,福岡県,40204,直方市
40,福岡県,40205,飯塚市
40,福岡県,40206,田川市
40,福岡県,40207,柳川市
40,福岡県,40210,八女市
40,福岡県,40211,筑後市
40,福岡県,40212,大川市
40,福岡県,40213,行橋市
40,福岡県,40214,豊前市
40,福岡県,40215,中間市
40,福岡県,40216,小郡市
40,福岡県,40217,筑紫野市
40,福岡県,40218,春日市
40,福岡県,40219,大野城市
40,福岡県,40220,宗像市
40,福岡県,40221,太宰府市
40,福岡県,40223,古賀市
40,福岡県,40224,福津市
40,福岡県,40225,うきは市
40,福岡県,40226,宮若市
40,福岡県,40227,嘉麻市
40,福岡県,40228,朝倉市
40,福岡県,40229,みやま市
40,福岡県,40230,糸島市
40,福岡県,40231,那珂川市
40,福岡県,40341,宇美町
40,福岡県,40342,篠栗町
40,福岡県,40343,志免町
40,福岡県,40344,須恵町
40,福岡県,40345,新宮町
40,福岡県,40348,久山町
40,福岡県,40349,粕屋町
40,福岡県,40381,芦屋町
40,福岡県,40382,水巻町
40,福岡県,40383,岡垣町
40,福岡県,40384,遠賀町
40,福岡県,40401,小竹町
40,福岡県,40402,鞍手町
40,福岡県,40421,桂川町
40,福岡県,40447,筑前町
40,福岡県,40448,東峰村
40,福岡県,40503,大刀洗町
40,福岡県,40522,大木町
40,福岡県,40544,広川町
40,福岡県,40601,香春町
40,福岡県,40602,添田町
40,福岡県,40604,糸田町
40,福岡県,40605,川崎町
40,福岡県,40608,大任町
40,福岡県,40609,赤村
40,福岡県,40610,福智町
40,福岡県,40621,苅田町
40,福岡県,40625,みやこ町
40,福岡県,40642,吉富町
40,福岡県,40646,上毛町
40,福岡県,40647,築上町
41,佐賀県,41000,
41,佐賀県,41201,佐賀市
41,佐賀県,41202,唐津市
41,佐賀県,41203,鳥栖市
41,佐賀県,41204,多久市
41,佐賀県,41205,伊万里市
41,佐賀県,41206,武雄市
41,佐賀県,41207,鹿島市
41,佐賀県,41208,小城市
41,佐賀県,41209,嬉野市
41,佐賀県,41210,神埼市
41,佐賀県,41327,吉野ヶ里町
41,佐賀県,41341,基山町
41,佐賀県,41345,上峰町
41,佐賀県,41346,みやき町
41,佐賀県,41387,玄海町
41,佐賀県,41401,有田町
41,佐賀県,41423,大町町
41,佐賀県,41424,江北町
41,佐賀県,41425,白石町
41,佐賀県,41441,太良町
42,長崎県,42000,
42,長崎県,42201,長崎市
42,長崎県,42202,佐世保市
42,長崎県,42203,島原市
42,長崎県,42204,諫早市
42,長崎県,42205,大村市
42,長崎県,42207,平戸市
42,長崎県,42208,松浦市
42,長崎県,42209,対馬市
42,長崎県,42210,壱岐市
42,長崎県,42211,五島市
42,長崎県,42212,西海市
42,長崎県,42213,雲仙市
42,長崎県,42214,南島原市
42,長崎県,42307,長与町
42,長崎県,42308,時津町
42,長崎県,42321,東彼杵町
42,長崎県,42322,川棚町
42,長崎県,42323,波佐見町
42,長崎県,42383,小値賀町
42,長崎県,42391,佐々町
42,長崎県,42411,新上五島町
43,熊本県,43000,
43,熊本県,43100,熊本市
43,熊本県,43202,八代市
43,熊本県,43203,人吉市
43,熊本県,43204,荒尾市
43,熊本県,43205,水俣市
43,熊本県,43206,玉名市
43,熊本県,43208,山鹿市
43,熊本県,43210,菊池市
43,熊本県,43211,宇土市
43,熊本県,43212,上天草市
43,熊本県,43213,宇城市
43,熊本県,43214,阿蘇市
43,熊本県,43215,天草市
43,熊本県,43216,合志市
43,熊本県,43348,美里町
43,熊本県,43364,玉東町
43,熊本県,43367,南関町
43,熊本県,43368,長洲町
43,熊本県,43369,和水町
43,熊本県,43403,大津町
43,熊本県,43404,菊陽町
43,熊本県,43423,南小国町
43,熊本県,43424,小国町
43,熊本県,43425,産山村
43,熊本県,43428,高森町
43,熊本県,43432,西原村
43,熊本県,43433,南阿蘇村
43,熊本県,43441,御船町
43,熊本県,43442,嘉島町
43,熊本県,43443,益城町
43,熊本県,43444,甲佐町
43,熊本県,43447,山都町
43,熊本県,43468,氷川町
43,熊本県,43482,芦北町
43,熊本県,43484,津奈木町
43,熊本県,43501,錦町
43,熊本県,43505,多良木町
43,熊本県,43506,湯前町
43,熊本県,43507,水上村
43,熊本県,43510,相良村
43,熊本県,43511,五木村
43,熊本県,43512,山江村
43,熊本県,43513,球磨村
43,熊本県,43514,あさぎり町
43,熊本県,43531,苓北町
44,大分県,44000,
44,大分県,44201,大分市
44,大分県,44202,別府市
44,大分県,44203,中津市
44,大分県,44204,日田市
44,大分県,44205,佐伯市
44,大分県,44206,臼杵市
44,大分県,44207,津久見市
44,大分県,44208,竹田市
44,大分県,44209,豊後高田市
44,大分県,44210,杵築市
44,大分県,44211,宇佐市
44,大分県,44212,豊後大野市
44,大分県,44213,由布市
44,大分県,44214,国東市
44,大分県,44322,姫島村
44,大分県,44341,日出町
44,大分県,44461,九重町
44,大分県,44462,玖珠町
45,宮崎県,45000,
45,宮崎県,45201,宮崎市
45,宮崎県,45202,都城市
45,宮崎県,45203,延岡市
45,宮崎県,45204,日南市
45,宮崎県,45205,小林市
45,宮崎県,45206,日向市
45,宮崎県,45207,串間市
45,宮崎県,45208,西都市
45,宮崎県,45209,えびの市
45,宮崎県,45341,三股町
45,宮崎県,45361,高原町
45,宮崎県,45382,国富町
45,宮崎県,45383,綾町
45,宮崎県,45401,高鍋町
45,宮崎県,45402,新富町
45,宮崎県,45403,西米良村
45,宮崎県,45404,木城町
45,宮崎県,45405,川南町
45,宮崎県,45406,都農町
45,宮崎県,45421,門川町
45,宮崎県,45429,諸塚村
45,宮崎県,45430,椎葉村
45,宮崎県,45431,美郷町
45,宮崎県,45441,高千穂町
45,宮崎県,45442,日之影町
45,宮崎県,45443,五ヶ瀬町
46,鹿児島県,46000,
46,鹿児島県,46201,鹿児島市
46,鹿児島県,46203,鹿屋市
46,鹿児島県,46204,枕崎市
46,鹿児島県,46206,阿久根市
46,鹿児島県,46208,出水市
46,鹿児島県,46210,指宿市
46,鹿児島県,46213,西之表市
46,鹿児島県,46214,垂水市
46,鹿児島県,46215,薩摩川内市
46,鹿児島県,46216,日置市
46,鹿児島県,46217,曽於市
46,鹿児島県,46218,霧島市
46,鹿児島県,46219,いちき串木野市
46,鹿児島県,46220,南さつま市
46,鹿児島県,46221,志布志市
46,鹿児島県,46222,奄美市
46,鹿児島県,46223,南九州市
46,鹿児島県,46224,伊佐市
46,鹿児島県,46225,姶良市
46,鹿児島県,46303,三島村
46,鹿児島県,46304,十島村
46,鹿児島県,46392,さつま町
46,鹿児島県,46404,長島町
46,鹿児島県,46452,湧水町
46,鹿児島県,46468,大崎町
46,鹿児島県,46482,東串良町
46,鹿児島県,46490,錦江町
46,鹿児島県,46491,南大隅町
46,鹿児島県,46492,肝付町
46,鹿児島県,46501,中種子町
46,鹿児島県,46502,南種子町
46,鹿児島県,46505,屋久島町
46,鹿児島県,46523,大和村
46,鹿児島県,46524,宇検村
46,鹿児島県,46525,瀬戸内町
46,鹿児島県,46527,龍郷町
46,鹿児島県,46529,喜界町
46,鹿児島県,46530,徳之島町
46,鹿児島県,46531,天城町
46,鹿児島県,46532,伊仙町
46,鹿児島県,46533,和泊町
46,鹿児島県,46534,知名町
46,鹿児島県,46535,与論町
47,沖縄県,47000,
47,沖縄県,47201,那覇市
47,沖縄県,47205,宜野湾市
47,沖縄県,47207,石垣市
47,沖縄県,47208,浦添市
47,沖縄県,47209,名護市
47,沖縄県,47210,糸満市
47,沖縄県,47211,沖縄市
47,沖縄県,47212,豊見城市
47,沖縄県,47213,うるま市
47,沖縄県,47214,宮古島市
47,沖縄県,47215,南城市
47,沖縄県,47301,国頭村
47,沖縄県,47302,大宜味村
47,沖縄県,47303,東村
47,沖縄県,47306,今帰仁村
47,沖縄県,47308,本部町
47,沖縄県,47311,恩納村
47,沖縄県,47313,宜野座村
47,沖縄県,47314,金武町
47,沖縄県,47315,伊江村
47,沖縄県,47324,読谷村
47,沖縄県,47325,嘉手納町
47,沖縄県,47326,北谷町
47,沖縄県,47327,北中城村
47,沖縄県,47328,中城村
47,沖縄県,47329,西原町
47,沖縄県,47348,与那原町
47,沖縄県,47350,南風原町
47,沖縄県,47353,渡嘉敷村
47,沖縄県,47354,座間味村
47,沖縄県,47355,粟国村
47,沖縄県,47356,渡名喜村
47,沖縄県,47357,南大東村
47,沖縄県,47358,北大東村
47,沖縄県,47359,伊平屋村
47,沖縄県,47360,伊是名村
47,沖縄県,47361,久米島町
47,沖縄県,47362,八重瀬町
47,沖縄県,47375,多良間村
47,沖縄県,47381,竹富町
47,沖縄県,47382,与那国町
